9523861,FLL,LGA,B6,382,9523861,B6,382,0,1346112000,1346112900,1346123520,1346112900,1346123520,1346025600,1346098500,1346109120,1346098500,1346109120,3,B,,,FLL,LGA,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9530299,SEA,BOS,B6,496,9530299,B6,496,0,1345939200,1346005500,1346024280,1346005500,1346024280,1345939200,1345980300,1346009880,1345980300,1346009880,,C,,,SEA,BOS,SEA,BOS,SEA,BOS,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9530298,SEA,BOS,B6,496,9530298,B6,496,0,1345852800,1345919100,1345937880,1345919100,1345937880,1345852800,1345893900,1345923480,1345893900,1345923480,,C,,,SEA,BOS,SEA,BOS,SEA,BOS,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9523860,FLL,LGA,B6,382,9523860,B6,382,0,1346025600,1346026500,1346037120,1346026500,1346037120,1345939200,1346012100,1346022720,1346012100,1346022720,3,B,,,FLL,LGA,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9532810,TPA,EWR,B6,534,9532810,B6,534,0,1346025600,1346103300,1346113860,1346103300,1346113860,1346025600,1346088900,1346099460,1346088900,1346099460,,A,,,TPA,EWR,TPA,EWR,TPA,EWR,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9560179,CUN,JFK,B6,886,9560179,B6,886,0,1345852800,1345914900,1345928820,1345914900,1345928820,1345852800,1345896900,1345914420,1345896900,1345914420,2,4,,,CUN,JFK,CUN,NYC,CUN,NYC,MX,US,MX,US,SCH,SCH,I,I,J,320,1,1,2,0,0
9532811,TPA,EWR,B6,534,9532811,B6,534,0,1346112000,1346189700,1346200260,1346189700,1346200260,1346112000,1346175300,1346185860,1346175300,1346185860,,A,,,TPA,EWR,TPA,EWR,TPA,EWR,US,US,US,US,SCH,SCH,D,D,J,320,1,1,0,0,0
9589973,NAS,FLL,B6,1792,9589973,B6,1792,0,1345939200,1346001600,1346005080,1346001600,1346005080,1345939200,1345987200,1345990680,1345987200,1345990680,C,3,,,NAS,FLL,NAS,FLL,NAS,FLL,BS,US,BS,US,SCH,SCH,I,D,J,E90,1,1,2,0,0
9589974,NAS,FLL,B6,1792,9589974,B6,1792,0,1346025600,1346088000,1346091480,1346088000,1346091480,1346025600,1346073600,1346077080,1346073600,1346077080,C,3,,,NAS,FLL,NAS,FLL,NAS,FLL,BS,US,BS,US,SCH,SCH,I,D,J,E90,1,1,2,0,0
9589972,NAS,FLL,B6,1792,9589972,B6,1792,0,1345852800,1345915200,1345918680,1345915200,1345918680,1345852800,1345900800,1345904280,1345900800,1345904280,C,3,,,NAS,FLL,NAS,FLL,NAS,FLL,BS,US,BS,US,SCH,SCH,I,D,J,E90,1,1,2,0,0
9746398,BOS,DFW,B6,259,9746398,B6,259,0,1345939200,1346025300,1346039280,1346025300,1346039280,1345939200,1346010900,1346021280,1346010900,1346021280,C,E,,,BOS,DFW,BOS,DFW,BOS,DFW,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9746397,BOS,DFW,B6,259,9746397,B6,259,0,1345852800,1345938900,1345952880,1345938900,1345952880,1345852800,1345924500,1345934880,1345924500,1345934880,C,E,,,BOS,DFW,BOS,DFW,BOS,DFW,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9523859,FLL,LGA,B6,382,9523859,B6,382,0,1345939200,1345940100,1345950720,1345940100,1345950720,1345852800,1345925700,1345936320,1345925700,1345936320,3,B,,,FLL,LGA,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9643984,FLL,LGA,B6,374,9643984,B6,374,0,1345939200,1345980000,1345990080,1345980000,1345990080,1345939200,1345965600,1345975680,1345965600,1345975680,3,B,,,FLL,LGA,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9533572,TPA,HPN,B6,558,9533572,B6,558,0,1346025600,1346083800,1346094000,1346083800,1346094000,1346025600,1346069400,1346079600,1346069400,1346079600,,,,,TPA,HPN,TPA,HPN,TPA,HPN,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
