9508880,B6,141,JFK,PBI,1345852800,1345916160,1345926180,1345916160,1345926180,1345852800,1345901760,1345911780,1345901760,1345911780,0,0,0,122,122,14,108,0,0,0,0,0,0,0,0,1,0,0,0,0
9527455,B6,447,BOS,TPA,1345852800,1345916400,1345927620,1345916400,1345927620,1345852800,1345902000,1345913220,1345902000,1345913220,0,0,0,150,150,16,134,0,0,0,0,0,0,0,0,0,0,0,0,0
9532274,B6,525,EWR,MCO,1345852800,1345916640,1345926300,1345916640,1345926300,1345852800,1345902240,1345911900,1345902240,1345911900,0,0,0,98,98,20,78,0,0,0,0,0,0,0,0,0,0,0,0,0
9502997,B6,63,JFK,TPA,1345852800,1345917540,1345927980,1345917540,1345927980,1345852800,1345903140,1345913580,1345903140,1345913580,0,0,0,150,150,11,139,0,0,0,0,0,4,0,0,0,0,0,0,0
9522222,B6,355,JFK,BUR,1345852800,1345917540,1345938780,1345917540,1345938780,1345852800,1345903140,1345913580,1345903140,1345913580,0,0,0,131,131,18,113,0,0,0,0,0,0,0,0,1,0,0,0,0
9787657,B6,2851,JFK,TPA,1345852800,1345917600,1345928400,1345917600,1345928400,1345852800,1345903200,1345914000,1345903200,1345914000,0,0,0,159,159,52,107,0,0,0,0,0,0,0,0,2,0,0,0,0
9788737,B6,2850,TPA,JFK,1345852800,1345917600,1345928400,1345917600,1345928400,1345852800,1345903200,1345914000,1345903200,1345914000,0,0,0,159,159,105,54,0,0,0,0,0,4,0,0,0,0,0,0,0
9503900,B6,74,JFK,BTV,1345852800,1345918500,1345923300,1345918500,1345923300,1345852800,1345904100,1345908900,1345904100,1345908900,0,0,0,149,149,15,134,0,0,0,0,0,0,1,0,0,0,0,0,0
9499812,B6,36,JFK,ROC,1345852800,1345919100,1345924620,1345919100,1345924620,1345852800,1345904700,1345910220,1345904700,1345910220,0,0,0,87,87,28,59,0,0,0,0,0,0,0,0,0,0,0,0,0
9562646,B6,945,BOS,MCO,1345852800,1345919100,1345930020,1345919100,1345930020,1345852800,1345904700,1345915620,1345904700,1345915620,0,0,0,36,36,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0
9538603,B6,615,JFK,JAX,1345852800,1345919340,1345928700,1345919340,1345928700,1345852800,1345904940,1345914300,1345904940,1345914300,0,0,0,93,93,29,64,0,0,0,0,0,0,0,0,0,0,0,0,0
9507998,B6,133,JFK,RSW,1345852800,1345919340,1345930620,1345919340,1345930620,1345852800,1345904940,1345916220,1345904940,1345916220,0,0,0,150,150,32,118,0,0,0,0,0,0,0,0,0,0,0,0,0
9515442,B6,255,BOS,DFW,1345852800,1345919400,1345933200,1345919400,1345933200,1345852800,1345905000,1345915200,1345905000,1345915200,0,0,0,72,72,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0
9547078,B6,705,JFK,SJU,1345852800,1345919400,1345933920,1345919400,1345933920,1345852800,1345905000,1345919520,1345905000,1345919520,0,0,0,150,150,18,132,0,0,0,0,0,0,0,0,0,0,0,0,0
9535106,B6,581,HPN,PBI,1345852800,1345919700,1345929780,1345919700,1345929780,1345852800,1345905300,1345915380,1345905300,1345915380,0,0,0,96,96,38,58,0,0,0,0,0,0,0,0,0,0,0,0,0
9507118,B6,119,JFK,MSY,1345852800,1345920000,1345931280,1345920000,1345931280,1345852800,1345905600,1345913280,1345905600,1345913280,0,0,0,102,102,15,87,0,0,0,0,0,0,0,0,0,0,0,0,0
9509369,B6,151,JFK,MCO,1345852800,1345921140,1345931880,1345921140,1345931880,1345852800,1345906740,1345917480,1345906740,1345917480,0,0,0,150,150,34,116,0,0,0,0,0,0,0,0,0,0,0,0,0
9575498,B6,1243,BOS,CLT,1345852800,1345921200,1345929540,1345921200,1345929540,1345852800,1345906800,1345915140,1345906800,1345915140,0,0,0,78,78,12,66,0,0,0,0,1,0,0,0,0,0,0,0,0
9788017,B6,2853,JFK,TPA,1345852800,1345921200,1345932000,1345921200,1345932000,1345852800,1345906800,1345917600,1345906800,1345917600,0,0,0,159,159,50,109,0,0,0,0,0,4,0,0,0,0,0,0,0
9564832,B6,971,BOS,FLL,1345852800,1345921500,1345933440,1345921500,1345933440,1345852800,1345907100,1345919040,1345907100,1345919040,0,0,0,53,53,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0
9531372,B6,509,EWR,FLL,1345852800,1345921920,1345932840,1345921920,1345932840,1345852800,1345907520,1345918440,1345907520,1345918440,0,0,0,120,120,10,110,0,0,0,0,0,0,0,0,0,0,0,0,0
9571899,B6,1177,BOS,EWR,1345852800,1345922100,1345927620,1345922100,1345927620,1345852800,1345907700,1345913220,1345907700,1345913220,0,0,0,86,86,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0
9532935,B6,537,EWR,TPA,1345852800,1345923000,1345933260,1345923000,1345933260,1345852800,1345908600,1345918860,1345908600,1345918860,0,0,0,105,105,8,97,0,0,0,0,0,0,0,0,0,0,0,0,0
9546797,B6,703,JFK,SJU,1345852800,1345923000,1345937940,1345923000,1345937940,1345852800,1345908600,1345923540,1345908600,1345923540,0,0,0,150,150,26,124,0,0,0,0,0,0,0,0,0,0,0,0,0
9566329,B6,1015,BOS,JFK,1345852800,1345923900,1345928580,1345923900,1345928580,1345852800,1345909500,1345914180,1345909500,1345914180,0,0,0,95,95,17,78,0,0,0,0,0,0,3,4,0,2,0,0,0
9539860,B6,633,BOS,SFO,1345852800,1345924500,1345947780,1345924500,1345947780,1345852800,1345910100,1345922580,1345910100,1345922580,0,0,0,132,132,31,101,0,0,0,0,0,0,0,0,0,0,0,0,0
9498560,B6,24,JFK,SYR,1345852800,1345924740,1345930320,1345924740,1345930320,1345852800,1345910340,1345915920,1345910340,1345915920,0,0,0,150,150,18,132,0,0,0,0,0,0,0,0,2,0,0,0,0
9496471,B6,6,JFK,BUF,1345852800,1345924740,1345930980,1345924740,1345930980,1345852800,1345910340,1345916580,1345910340,1345916580,0,0,0,96,96,60,36,0,0,0,0,0,0,0,0,0,0,0,0,0
9535902,B6,589,HPN,FLL,1345852800,1345924740,1345935300,1345924740,1345935300,1345852800,1345910340,1345920900,1345910340,1345920900,0,0,0,79,79,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0
9545874,B6,691,BOS,DCA,1345852800,1345924800,1345930620,1345924800,1345930620,1345852800,1345910400,1345916220,1345910400,1345916220,0,0,0,61,61,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0
9525737,B6,411,BOS,SAN,1345852800,1345926300,1345948020,1345926300,1345948020,1345852800,1345911900,1345922820,1345911900,1345922820,0,0,0,150,150,26,124,0,0,0,0,0,0,0,0,0,0,0,0,0
9522716,B6,369,LGA,PBI,1345852800,1345926540,1345937280,1345926540,1345937280,1345852800,1345912140,1345922880,1345912140,1345922880,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
